lim_idx	lim_name	lim_type	sl1344_idx	sl1344_name	sl1344_locus_tag	match_type
2276	pdeB	mrna	-1			none
2277	ylaC	mrna	-1			none
2278	maa	mrna	456	maa	SL1344_RS02405	exact_lower
2279	hha	mrna	-1			none
2280	tomB	mrna	458	tomB	SL1344_RS02415	exact_lower
2281	acrB	mrna	459	acrB	SL1344_RS02420	exact_lower
2282	acrA	mrna	460	acrA	SL1344_RS02425	exact_lower
2283	ybaM	mrna	-1			none
2284	priC	mrna	465	priC	SL1344_RS02450	exact_lower
2285	aes	mrna	474	aes	SL1344_RS02495	exact_lower
2286	ybaL	mrna	476	ybaL	SL1344_RS02505	exact_lower
2287	fsr	mrna	-1			none
2288	ybaK	mrna	479	ybaK	SL1344_RS02520	exact_lower
2289	ybaP	mrna	-1			none
2290	copA	mrna	482	copA	SL1344_RS02535	exact_lower
2291	ybbJ	mrna	-1			none
2292	qmcA	mrna	-1			none
2293	cnoX	mrna	488	cnoX	SL1344_RS02565	exact_lower
2294	ybbO	mrna	-1			none
2295	tesA	mrna	490	tesA	SL1344_RS02575	exact_lower
2296	ylbG	mrna	-1			none
2297	selU	mrna	-1			none
2298	allS	mrna	498	allS	SL1344_RS02615	exact_lower
2299	allE	mrna	509	allE	SL1344_RS02670	exact_lower
2300	allC	mrna	510	allC	SL1344_RS02675	exact_lower
2301	allD	mrna	511	allD	SL1344_RS02680	exact_lower
2302	purK	mrna	516	purK	SL1344_RS02705	exact_lower
2303	purE	mrna	517	purE	SL1344_RS02710	exact_lower
2304	lpxH	mrna	518	lpxH	SL1344_RS02715	exact_lower
2305	ppiB	mrna	519	ppiB	SL1344_RS02720	exact_lower
2306	ybcI	mrna	-1			none
2307	ybcJ	mrna	524	ybcJ	SL1344_RS02745	exact_lower
2308	folD	mrna	525	folD	SL1344_RS02750	exact_lower
2309	fimZ	mrna	532	fimZ	SL1344_RS02785	exact_lower
2310	intD	mrna	-1			none
2311	insH2	mrna	-1			none
2312	borD	mrna	-1			none
2313	ylcI	mrna	-1			none
2314	ompT	mrna	-1			none
2315	envY	mrna	-1			none
2316	ybcH	mrna	-1			none
2317	nfrA	mrna	-1			none
2318	nfrB	mrna	-1			none
2319	cusS	mrna	-1			none
2320	cusR	mrna	-1			none
2321	ybdG	mrna	-1			none
2322	nfsB	mrna	556	nfsB	SL1344_RS02920	exact_lower
2323	ybdF	mrna	-1			none
2324	ybdJ	mrna	-1			none
2325	ybdK	mrna	-1			none
2326	entD	mrna	562	entD	SL1344_RS02950	exact_lower
2327	fepA	mrna	-1			none
2328	fepC	mrna	568	fepC	SL1344_RS02980	exact_lower
2329	fepG	mrna	569	fepG	SL1344_RS02985	exact_lower
2330	fepD	mrna	570	fepD	SL1344_RS02990	exact_lower
2331	fepB	mrna	572	fepB	SL1344_RS03000	exact_lower
2332	hcxA	mrna	-1			none
2333	ybdM	mrna	-1			none
2334	ybdN	mrna	-1			none
2335	ybdO	mrna	-1			none
2336	dsbG	mrna	585	dsbG	SL1344_RS03065	exact_lower
2337	uspG	mrna	592	uspG	SL1344_RS03100	exact_lower
2338	yldA	mrna	-1			none
2339	rnk	mrna	594	rnk	SL1344_RS03110	exact_lower
2340	rna	mrna	595	rna	SL1344_RS03115	exact_lower
2341	citT	mrna	596	citT	SL1344_RS03120	exact_lower
2342	citG	mrna	63	citG	SL1344_RS00320	exact_lower
2343	citX	mrna	62	citX	SL1344_RS00315	exact_lower
2344	citF	mrna	61	citF	SL1344_RS00310	exact_lower
2345	citE	mrna	60	citE	SL1344_RS00305	exact_lower
2346	citD	mrna	59	citD	SL1344_RS00300	exact_lower
2347	citC	mrna	58	citC	SL1344_RS00295	exact_lower
2348	dcuC	mrna	605	dcuC	SL1344_RS03165	exact_lower
2349	crcB	mrna	608	crcB	SL1344_RS03180	exact_lower
2350	lipA	mrna	611	lipA	SL1344_RS03195	exact_lower
2351	ybeF	mrna	-1			none
2352	lipB	mrna	613	lipB	SL1344_RS03205	exact_lower
2353	ybeD	mrna	614	ybeD	SL1344_RS03210	exact_lower
2354	dacA	mrna	615	dacA	SL1344_RS03215	exact_lower
2355	rlpA	mrna	616	rlpA	SL1344_RS03220	exact_lower
2356	mrdB	mrna	617	mrdB	SL1344_RS03225	exact_lower
2357	mrdA	mrna	618	mrdA	SL1344_RS03230	exact_lower
2358	rlmH	mrna	619	rlmH	SL1344_RS03235	exact_lower
2359	rsfS	mrna	620	rsfS	SL1344_RS03240	exact_lower
2360	cobC	mrna	-1			none
2361	nadD	mrna	623	nadD	SL1344_RS03260	exact_lower
2362	holA	mrna	624	holA	SL1344_RS03265	exact_lower
2363	lptE	mrna	625	lptE	SL1344_RS03270	exact_lower
2364	leuS	mrna	626	leuS	SL1344_RS03275	exact_lower
2365	ybeQ	mrna	-1			none
2366	ybeT	mrna	-1			none
2367	hscC	mrna	636	hscC	SL1344_RS03330	exact_lower
2368	rihA	mrna	638	rihA	SL1344_RS03340	exact_lower
2369	gltL	mrna	639	gltL	SL1344_RS03345	exact_lower
2370	gltK	mrna	640	gltK	SL1344_RS03350	exact_lower
2371	gltJ	mrna	641	gltJ	SL1344_RS03355	exact_lower
2372	gltI	mrna	-1			none
2373	insH3	mrna	-1			none
2374	lnt	mrna	643	lnt	SL1344_RS03365	exact_lower
2375	ybeX	mrna	-1			none
2376	ybeY	mrna	645	ybeY	SL1344_RS03375	exact_lower
2377	ybeZ	mrna	-1			none
2378	miaB	mrna	647	miaB	SL1344_RS03385	exact_lower
2379	asnB	mrna	650	asnB	SL1344_RS03435	exact_lower
2380	umpH	mrna	-1			none
2381	nagC	mrna	652	nagC	SL1344_RS03445	exact_lower
2382	nagA	mrna	653	nagA	SL1344_RS03450	exact_lower
2383	nagB	mrna	654	nagB	SL1344_RS03455	exact_lower
2384	fur	mrna	663	fur	SL1344_RS03500	exact_lower
2385	uof	mrna	-1			none
2386	fldA	mrna	664	fldA	SL1344_RS03505	exact_lower
2387	ybfE	mrna	665	ybfE	SL1344_RS03510	exact_lower
2388	ybfF	mrna	666	ybfF	SL1344_RS03515	exact_lower
2389	potE	mrna	670	potE	SL1344_RS03535	exact_lower
2390	speF	mrna	671	speF	SL1344_RS03540	exact_lower
2391	kdpE	mrna	673	kdpE	SL1344_RS03550	exact_lower
2392	kdpD	mrna	674	kdpD	SL1344_RS03555	exact_lower
2393	kdpC	mrna	675	kdpC	SL1344_RS03560	exact_lower
2394	kdpB	mrna	676	kdpB	SL1344_RS03565	exact_lower
2395	kdpA	mrna	677	kdpA	SL1344_RS03570	exact_lower
2396	kdpF	mrna	678	kdpF	SL1344_RS03575	exact_lower
2397	dtpD	mrna	2514	dtpD	SL1344_RS13120	exact_lower
2398	abrB	mrna	-1			none
2399	ybgO	mrna	-1			none
2400	ybgP	mrna	-1			none
2401	ybgQ	mrna	-1			none
2402	ybgD	mrna	-1			none
2403	gltA	mrna	-1			none
2404	ybgV	mrna	-1			none
2405	ybgU	mrna	-1			none
2406	mngR	mrna	-1			none
2407	zitB	mrna	723	zitB	SL1344_RS03840	exact_lower
2408	ybgS	mrna	-1			none
2409	gpmA	mrna	737	gpmA	SL1344_RS03910	exact_lower
2410	galM	mrna	738	galM	SL1344_RS03915	exact_lower
2411	galK	mrna	739	galK	SL1344_RS03920	exact_lower
2412	galT	mrna	740	galT	SL1344_RS03925	exact_lower
2413	galE	mrna	741	galE	SL1344_RS03930	exact_lower
2414	modF	mrna	743	modF	SL1344_RS03940	exact_lower
2415	modE	mrna	744	modE	SL1344_RS03945	exact_lower
2416	ybhA	mrna	-1			none
2417	ybhD	mrna	-1			none
2418	ybhC	mrna	-1			none
2419	ybhB	mrna	-1			none
2420	bioA	mrna	758	bioA	SL1344_RS04015	exact_lower
2421	ybhK	mrna	-1			none
2422	ybhN	mrna	-1			none
2423	clsB	mrna	777	clsB	SL1344_RS04110	exact_lower
2424	ybhP	mrna	-1			none
2425	ybhR	mrna	-1			none
2426	ybhS	mrna	-1			none
2427	ybhF	mrna	-1			none
2428	ybhG	mrna	-1			none
2429	cecR	mrna	784	cecR	SL1344_RS04145	exact_lower
2430	ybiA	mrna	-1			none
2431	ybiJ	mrna	788	ybiJ	SL1344_RS04165	exact_lower
2432	ybiI	mrna	-1			none
2433	ybiX	mrna	-1			none
2434	fiu	mrna	-1			none
2435	mcbA	mrna	-1			none
2436	ybiO	mrna	791	ybiO	SL1344_RS04185	exact_lower
2437	glnQ	mrna	792	glnQ	SL1344_RS04190	exact_lower
2438	glnP	mrna	793	glnP	SL1344_RS04195	exact_lower
2439	glnH	mrna	794	glnH	SL1344_RS04200	exact_lower
2440	dps	mrna	795	dps	SL1344_RS04205	exact_lower
2441	rhtA	mrna	796	rhtA	SL1344_RS04210	exact_lower
2442	opgE	mrna	-1			none
2443	mntS	mrna	799	mntS	SL1344_RS25090	exact_lower
2444	ldtB	mrna	802	ldtB	SL1344_RS04235	exact_lower
2445	ybiU	mrna	-1			none
2446	ybiV	mrna	-1			none
2447	ybiW	mrna	-1			none
2448	ybiY	mrna	-1			none
2449	moeB	mrna	809	moeB	SL1344_RS04275	exact_lower
2450	moeA	mrna	810	moeA	SL1344_RS04280	exact_lower
2451	rimO	mrna	816	rimO	SL1344_RS04310	exact_lower
2452	gstB	mrna	-1			none
2453	deoR	mrna	828	deoR	SL1344_RS04375	exact_lower
2454	ybjG	mrna	829	ybjG	SL1344_RS04380	exact_lower
2455	ybjH	mrna	-1			none
2456	ybjI	mrna	-1			none
2457	ybjJ	mrna	-1			none
2458	ybjL	mrna	-1			none
2459	grxA	mrna	-1			none
2460	artJ	mrna	849	artJ	SL1344_RS04485	exact_lower
2461	artM	mrna	850	artM	SL1344_RS04490	exact_lower
2462	artQ	mrna	851	artQ	SL1344_RS04495	exact_lower
2463	artI	mrna	852	artI	SL1344_RS04500	exact_lower
2464	artP	mrna	853	artP	SL1344_RS04505	exact_lower
2465	ybjP	mrna	-1			none
2466	ybjS	mrna	-1			none
2467	ybjT	mrna	-1			none
2468	ltaE	mrna	859	ltaE	SL1344_RS04535	exact_lower
2469	poxB	mrna	860	poxB	SL1344_RS04540	exact_lower
2470	hcr	mrna	861	hcr	SL1344_RS04545	exact_lower
2471	hcp	mrna	862	hcp	SL1344_RS04550	exact_lower
2472	lysO	mrna	-1			none
2473	aqpZ	mrna	-1			none
2474	ybjX	mrna	-1			none
2475	cspD	mrna	868	cspD	SL1344_RS04580	exact_lower
2476	infA	mrna	877	infA	SL1344_RS04630	exact_lower
2477	aat	mrna	878	aat	SL1344_RS04640	exact_lower
2478	cydC	mrna	879	cydC	SL1344_RS04645	exact_lower
2479	cydD	mrna	880	cydD	SL1344_RS04650	exact_lower
2480	trxB	mrna	881	trxB	SL1344_RS04655	exact_lower
2481	ycaC	mrna	-1			none
2482	ycaN	mrna	-1			none
2483	pflA	mrna	892	pflA	SL1344_RS04715	exact_lower
2484	pflB	mrna	895	pflB	SL1344_RS04730	exact_lower
2485	focA	mrna	896	focA	SL1344_RS04735	exact_lower
2486	ycaO	mrna	897	ycaO	SL1344_RS04740	exact_lower
2487	elyC	mrna	912	elyC	SL1344_RS04815	exact_lower
2488	aspC	mrna	920	aspC	SL1344_RS04855	exact_lower
2489	ompF	mrna	921	ompF	SL1344_RS04860	exact_lower
2490	asnS	mrna	922	asnS	SL1344_RS04865	exact_lower
2491	pncB	mrna	926	pncB	SL1344_RS04890	exact_lower
2492	ssuB	mrna	-1			none
2493	ssuC	mrna	-1			none
2494	ssuD	mrna	-1			none
2495	ssuA	mrna	-1			none
2496	ssuE	mrna	-1			none
2497	ycbX	mrna	-1			none
2498	fabA	mrna	994	fabA	SL1344_RS05240	exact_lower
2499	ycbZ	mrna	-1			none
2500	ompA	mrna	997	ompA	SL1344_RS05255	exact_lower
2501	sulA	mrna	998	sulA	SL1344_RS05260	exact_lower
2502	yccS	mrna	1000	yccS	SL1344_RS05270	exact_lower
2503	yccF	mrna	-1			none
2504	mgsA	mrna	1003	mgsA	SL1344_RS05285	exact_lower
2505	yccT	mrna	-1			none
2506	hspQ	mrna	1006	hspQ	SL1344_RS05300	exact_lower
2507	rlmI	mrna	1007	rlmI	SL1344_RS05305	exact_lower
2508	tusE	mrna	1011	tusE	SL1344_RS05325	exact_lower
2509	yccA	mrna	1012	yccA	SL1344_RS05330	exact_lower
2510	etk	mrna	-1			none
2511	etp	mrna	-1			none
2512	gfcE	mrna	-1			none
2513	gfcD	mrna	-1			none
2514	gfcC	mrna	-1			none
2515	gfcB	mrna	-1			none
2516	gfcA	mrna	-1			none
2517	cspH	mrna	-1			none
2518	yccM	mrna	-1			none
2519	torS	mrna	3783	torS	SL1344_RS19695	exact_lower
2520	torR	mrna	3781	torR	SL1344_RS19685	exact_lower
2521	cbpM	mrna	1037	cbpM	SL1344_RS05460	exact_lower
2522	cbpA	mrna	1038	cbpA	SL1344_RS05465	exact_lower
2523	yccJ	mrna	-1			none
2524	wrbA	mrna	1045	wrbA	SL1344_RS05500	exact_lower
2525	rutG	mrna	-1			none
2526	rutF	mrna	-1			none
2527	rutE	mrna	-1			none
2528	rutD	mrna	-1			none
2529	rutC	mrna	-1			none
2530	rutB	mrna	-1			none
2531	rutA	mrna	-1			none
2532	putA	mrna	1049	putA	SL1344_RS05520	exact_lower
2533	pgaD	mrna	-1			none
2534	pgaC	mrna	-1			none
2535	pgaB	mrna	-1			none
2536	pgaA	mrna	-1			none
2537	insF4	mrna	-1			none
2538	insE4	mrna	-1			none
2539	csgG	mrna	1063	csgG	SL1344_RS05610	exact_lower
2540	csgF	mrna	1064	csgF	SL1344_RS05615	exact_lower
2541	csgE	mrna	1065	csgE	SL1344_RS05620	exact_lower
2542	csgD	mrna	1066	csgD	SL1344_RS05625	exact_lower
2543	opgC	mrna	-1			none
2544	msyB	mrna	9	msyB	SL1344_RS00050	exact_lower
2545	mdtG	mrna	1078	mdtG	SL1344_RS05685	exact_lower
2546	lpxL	mrna	-1			none
2547	yceI	mrna	-1			none
2548	yceJ	mrna	-1			none
2549	yceO	mrna	-1			none
2550	solA	mrna	1084	solA	SL1344_RS05715	exact_lower
2551	bssS	mrna	1085	bssS	SL1344_RS05720	exact_lower
2552	dinI	mrna	1086	dinI	SL1344_RS05725	exact_lower
2553	pyrC	mrna	1087	pyrC	SL1344_RS05730	exact_lower
2554	yceB	mrna	-1			none
2555	grxB	mrna	1089	grxB	SL1344_RS05740	exact_lower
2556	mdtH	mrna	1090	mdtH	SL1344_RS05745	exact_lower
2557	flgN	mrna	1095	flgN	SL1344_RS05770	exact_lower
2558	flgM	mrna	1096	flgM	SL1344_RS05775	exact_lower
2559	flgA	mrna	1097	flgA	SL1344_RS05780	exact_lower
2560	rne	mrna	1109	rne	SL1344_RS05840	exact_lower
2561	yceF	mrna	-1			none
2562	fhuE	mrna	1128	fhuE	SL1344_RS05940	exact_lower
2563	comR	mrna	1137	comR	SL1344_RS05985	exact_lower
2564	ldtC	mrna	1139	ldtC	SL1344_RS05995	exact_lower
2565	mfd	mrna	1140	mfd	SL1344_RS06000	exact_lower
2566	ycfT	mrna	-1			none
2567	ycfZ	mrna	-1			none
2568	ymfA	mrna	-1			none
2569	potD	mrna	1146	potD	SL1344_RS06030	exact_lower
2570	potC	mrna	1147	potC	SL1344_RS06035	exact_lower
2571	potB	mrna	1149	potB	SL1344_RS06045	exact_lower
2572	potA	mrna	1150	potA	SL1344_RS06050	exact_lower
2573	roxA	mrna	-1			none
2574	phoQ	mrna	1155	phoQ	SL1344_RS06075	exact_lower
2575	phoP	mrna	1156	phoP	SL1344_RS06080	exact_lower
2576	purB	mrna	1157	purB	SL1344_RS06085	exact_lower
2577	hflD	mrna	1158	hflD	SL1344_RS06090	exact_lower
2578	mnmA	mrna	1159	mnmA	SL1344_RS06095	exact_lower
2579	nudJ	mrna	-1			none
2580	rluE	mrna	1162	rluE	SL1344_RS06110	exact_lower
2581	ymfD	mrna	-1			none
2582	ymfE	mrna	-1			none
2583	intE	mrna	-1			none
2584	xisE	mrna	-1			none
2585	ymfH	mrna	-1			none
2586	ymfJ	mrna	-1			none
2587	ymfK	mrna	-1			none
2588	tfaE	mrna	-1			none
2589	iraM	mrna	-1			none
2590	ymgL	mrna	-1			none
2591	ycgX	mrna	-1			none
2592	bluR	mrna	-1			none
2593	bluF	mrna	-1			none
2594	ymgD	mrna	-1			none
2595	ymgG	mrna	-1			none
2596	ymgI	mrna	-1			none
2597	minE	mrna	1738	minE	SL1344_RS09065	exact_lower
2598	minD	mrna	1737	minD	SL1344_RS09060	exact_lower
2599	minC	mrna	1736	minC	SL1344_RS09055	exact_lower
2600	pliG	mrna	2566	pliG	SL1344_RS13380	exact_lower
2601	hlyE	mrna	-1			none
2602	dsbB	mrna	1729	dsbB	SL1344_RS09020	exact_lower
2603	nhaB	mrna	1728	nhaB	SL1344_RS09015	exact_lower
2604	ycgB	mrna	-1			none
2605	cvrA	mrna	-1			none
2606	ldcA	mrna	1723	ldcA	SL1344_RS08985	exact_lower
2607	ycgR	mrna	1721	ycgR	SL1344_RS08975	exact_lower
2608	treA	mrna	-1			none
2609	dhaM	mrna	-1			none
2610	dhaL	mrna	-1			none
2611	dhaK	mrna	-1			none
2612	ycgV	mrna	-1			none
2613	ychF	mrna	1707	ychF	SL1344_RS08905	exact_lower
2614	pth	mrna	1706	pth	SL1344_RS08900	exact_lower
2615	dauA	mrna	1704	dauA	SL1344_RS08890	exact_lower
2616	prs	mrna	1703	prs	SL1344_RS08885	exact_lower
2617	ispE	mrna	1702	ispE	SL1344_RS08880	exact_lower
2618	lolB	mrna	1701	lolB	SL1344_RS08875	exact_lower
2619	ldrA	mrna	-1			none
2620	ldrB	mrna	-1			none
2621	ldrC	mrna	-1			none
2622	chaA	mrna	1694	chaA	SL1344_RS08840	exact_lower
2623	ychN	mrna	-1			none
2624	narL	mrna	1690	narL	SL1344_RS08820	exact_lower
2625	narX	mrna	1689	narX	SL1344_RS08815	exact_lower
2626	purU	mrna	1682	purU	SL1344_RS08770	exact_lower
2627	ychJ	mrna	-1			none
2628	hns	mrna	1677	hns	SL1344_RS08745	exact_lower
2629	adhE	mrna	1675	adhE	SL1344_RS08735	exact_lower
2630	yciU	mrna	-1			none
2631	clsA	mrna	-1			none
2632	kch	mrna	-1			none
2633	yciI	mrna	-1			none
2634	yciA	mrna	1662	yciA	SL1344_RS08675	exact_lower
2635	yciB	mrna	-1			none
2636	yciC	mrna	-1			none
2637	yciE	mrna	-1			none
2638	yciF	mrna	-1			none
2639	yciG	mrna	-1			none
2640	trpA	mrna	1653	trpA	SL1344_RS08630	exact_lower
2641	trpB	mrna	1652	trpB	SL1344_RS08625	exact_lower
2642	trpC	mrna	-1			none
2643	trpD	mrna	1650	trpD	SL1344_RS08615	exact_lower
2644	trpE	mrna	-1			none
2645	trpL	mrna	1648	trpL	SL1344_RS25360	exact_lower
2646	btuR	mrna	-1			none
2647	yciK	mrna	-1			none
2648	yciN	mrna	-1			none
2649	ribA	mrna	1634	ribA	SL1344_RS08550	exact_lower
2650	osmB	mrna	1628	osmB	SL1344_RS08520	exact_lower
2651	yciT	mrna	-1			none
2652	yciZ	mrna	-1			none
2653	pdeR	mrna	1625	pdeR	SL1344_RS08505	exact_lower
2654	rnb	mrna	-1			none
2655	yciW	mrna	-1			none
2656	fabI	mrna	1623	fabI	SL1344_RS08490	exact_lower
2657	ycjD	mrna	-1			none
2658	sapF	mrna	1618	sapF	SL1344_RS08465	exact_lower
2659	sapD	mrna	1617	sapD	SL1344_RS08460	exact_lower
2660	sapC	mrna	1616	sapC	SL1344_RS08455	exact_lower
2661	sapB	mrna	1615	sapB	SL1344_RS08450	exact_lower
2662	sapA	mrna	1614	sapA	SL1344_RS08445	exact_lower
2663	ymjA	mrna	-1			none
2664	puuP	mrna	-1			none
2665	ymjE	mrna	-1			none
2666	puuA	mrna	-1			none
2667	pspF	mrna	1613	pspF	SL1344_RS08440	exact_lower
2668	ycjW	mrna	-1			none
2669	tpx	mrna	1604	tpx	SL1344_RS08395	exact_lower
2670	mpaA	mrna	1602	mpaA	SL1344_RS08385	exact_lower
2671	ymjC	mrna	-1			none
2672	ymjD	mrna	-1			none
2673	ycjY	mrna	-1			none
2674	ynaI	mrna	-1			none
2675	uspE	mrna	1585	uspE	SL1344_RS08290	exact_lower
2676	fnr	mrna	1584	fnr	SL1344_RS08285	exact_lower
2677	ogt	mrna	1583	ogt	SL1344_RS08280	exact_lower
2678	abgT	mrna	-1			none
2679	abgB	mrna	-1			none
2680	abgA	mrna	-1			none
2681	dgcM	mrna	-1			none
2682	ttcA	mrna	1577	ttcA	SL1344_RS08255	exact_lower
2683	intR	mrna	-1			none
2684	xisR	mrna	-1			none
2685	rcbA	mrna	-1			none
2686	ralR	mrna	-1			none
2687	recT	mrna	-1			none
2688	recE	mrna	-1			none
2689	racC	mrna	-1			none
2690	ydaE	mrna	-1			none
2691	ydaF	mrna	-1			none
2692	ydaG	mrna	-1			none
2693	racR	mrna	-1			none
2694	insH5	mrna	-1			none
2695	pinR	mrna	-1			none
2696	ynaE	mrna	-1			none
2697	ynaM	mrna	-1			none
2698	uspF	mrna	1574	uspF	SL1344_RS08235	exact_lower
2699	ompN	mrna	-1			none
2700	ydbK	mrna	-1			none
2701	hslJ	mrna	1570	hslJ	SL1344_RS08210	exact_lower
2702	ldhA	mrna	1569	ldhA	SL1344_RS08205	exact_lower
2703	feaR	mrna	-1			none
2704	tynA	mrna	-1			none
2705	paaZ	mrna	-1			none
2706	insD2	mrna	-1			none
2707	insC2	mrna	-1			none
2708	azoR	mrna	1564	azoR	SL1344_RS08180	exact_lower
2709	hokB	mrna	-1			none
2710	mokB	mrna	-1			none
2711	ydcI	mrna	-1			none
2712	ydcK	mrna	1532	ydcK	SL1344_RS08025	exact_lower
2713	ydcO	mrna	-1			none
2714	yncJ	mrna	-1			none
2715	yncL	mrna	1518	yncL	SL1344_RS24820	exact_lower
2716	ydcZ	mrna	-1			none
2717	mnaT	mrna	-1			none
2718	yncD	mrna	-1			none
2719	ansP	mrna	1505	ansP	SL1344_RS07895	exact_lower
2720	yncO	mrna	-1			none
2721	yddH	mrna	-1			none
2722	yddE	mrna	-1			none
2723	narV	mrna	-1			none
2724	narW	mrna	1500	narW	SL1344_RS07870	exact_lower
2725	narY	mrna	-1			none
2726	narZ	mrna	-1			none
2727	narU	mrna	-1			none
2728	yddG	mrna	1492	yddG	SL1344_RS07830	exact_lower
2729	yddM	mrna	-1			none
2730	adhP	mrna	1488	adhP	SL1344_RS07805	exact_lower
2731	maeA	mrna	-1			none
2732	sra	mrna	1486	sra	SL1344_RS07795	exact_lower
2733	bdm	mrna	1485	bdm	SL1344_RS07790	exact_lower
2734	ddpF	mrna	-1			none
2735	ddpD	mrna	-1			none
2736	ddpC	mrna	-1			none
2737	ddpB	mrna	-1			none
2738	ddpA	mrna	-1			none
2739	ddpX	mrna	-1			none
2740	dosP	mrna	-1			none
2741	dosC	mrna	-1			none
2742	yddY	mrna	-1			none
2743	digH	mrna	-1			none
2744	gadC	mrna	-1			none
2745	gadB	mrna	-1			none
2746	pqqL	mrna	-1			none
2747	yddB	mrna	-1			none
2748	yddA	mrna	-1			none
2749	ydeM	mrna	-1			none
2750	ydeN	mrna	-1			none
2751	ydeO	mrna	-1			none
2752	ydeP	mrna	-1			none
2753	ydeQ	mrna	-1			none
2754	ydeR	mrna	-1			none
2755	ydeS	mrna	-1			none
2756	ydeT	mrna	-1			none
2757	hipA	mrna	-1			none
2758	hipB	mrna	-1			none
2759	lsrK	mrna	4011	lsrK	SL1344_RS20925	exact_lower
2760	lsrR	mrna	4012	lsrR	SL1344_RS20930	exact_lower
2761	yneE	mrna	-1			none
2762	uxaB	mrna	-1			none
2763	dgcF	mrna	-1			none
2764	yneG	mrna	-1			none
2765	glsB	mrna	1447	glsB	SL1344_RS07585	exact_lower
2766	sad	mrna	1446	sad	SL1344_RS07580	exact_lower
2767	marC	mrna	-1			none
2768	eamA	mrna	1439	eamA	SL1344_RS07545	exact_lower
2769	dgcZ	mrna	-1			none
2770	ydeI	mrna	-1			none
2771	dcp	mrna	1433	dcp	SL1344_RS07515	exact_lower
2772	ydfI	mrna	-1			none
2773	ydfJ	mrna	-1			none
2774	tfaQ	mrna	-1			none
2775	stfQ	mrna	-1			none
2776	nohA	mrna	-1			none
2777	gnsB	mrna	-1			none
2778	ynfR	mrna	-1			none
2779	ynfQ	mrna	-1			none
2780	cspI	mrna	-1			none
2781	rzpQ	mrna	-1			none
2782	rzoQ	mrna	-1			none
2783	rrrQ	mrna	-1			none
2784	ydfR	mrna	-1			none
2785	essQ	mrna	-1			none
2786	cspB	mrna	-1			none
2787	ydfT	mrna	-1			none
2788	ydfU	mrna	-1			none
2789	rem	mrna	-1			none
2790	hokD	mrna	-1			none
2791	relE	mrna	-1			none
2792	relB	mrna	-1			none
2793	ydfW	mrna	-1			none
2794	ydfX	mrna	-1			none
2795	dicC	mrna	-1			none
2796	ynfP	mrna	-1			none
2797	rspB	mrna	-1			none
2798	rspA	mrna	1427	rspA	SL1344_RS07480	exact_lower
2799	ynfA	mrna	-1			none
2800	ynfC	mrna	-1			none
2801	bidA	mrna	-1			none
2802	mlc	mrna	1410	mlc	SL1344_RS07395	exact_lower
2803	ynfL	mrna	-1			none
2804	mdtI	mrna	1404	mdtI	SL1344_RS07370	exact_lower
2805	mdtJ	mrna	1403	mdtJ	SL1344_RS07365	exact_lower
2806	mdtU	mrna	-1			none
2807	pntB	mrna	1400	pntB	SL1344_RS07355	exact_lower
2808	pntA	mrna	1399	pntA	SL1344_RS07350	exact_lower
2809	ydgC	mrna	-1			none
2810	fumC	mrna	1390	fumC	SL1344_RS07300	exact_lower
2811	fumA	mrna	4224	fumA	SL1344_RS22080	exact_lower
2812	uidC	mrna	-1			none
2813	uidB	mrna	-1			none
2814	uidA	mrna	-1			none
2815	uidR	mrna	-1			none
2816	hdhA	mrna	-1			none
2817	malI	mrna	-1			none
2818	ydgJ	mrna	-1			none
2819	pdxY	mrna	1372	pdxY	SL1344_RS07205	exact_lower
2820	tyrS	mrna	1371	tyrS	SL1344_RS07200	exact_lower
2821	pdxH	mrna	1370	pdxH	SL1344_RS07195	exact_lower
2822	mliC	mrna	1369	mliC	SL1344_RS07190	exact_lower
2823	anmK	mrna	1368	anmK	SL1344_RS07185	exact_lower
2824	slyA	mrna	1366	slyA	SL1344_RS07175	exact_lower
2825	sodC	mrna	-1			none
2826	ydhF	mrna	-1			none
2827	ydhL	mrna	-1			none
2828	grxD	mrna	1355	grxD	SL1344_RS07120	exact_lower
2829	ydhP	mrna	-1			none
2830	cydH	mrna	-1			none
2831	punR	mrna	1350	punR	SL1344_RS07100	exact_lower
2832	ribC	mrna	-1			none
2833	ydhQ	mrna	-1			none
2834	ydhT	mrna	-1			none
2835	ydhU	mrna	-1			none
2836	ydhX	mrna	-1			none
2837	ydhW	mrna	-1			none
2838	ydhV	mrna	-1			none
2839	ydhY	mrna	-1			none
2840	fumD	mrna	1311	fumD	SL1344_RS06895	exact_lower
2841	ldtE	mrna	1297	ldtE	SL1344_RS06830	exact_lower
2842	sufE	mrna	1296	sufE	SL1344_RS06825	exact_lower
2843	sufS	mrna	1295	sufS	SL1344_RS06820	exact_lower
2844	sufD	mrna	1294	sufD	SL1344_RS06815	exact_lower
2845	sufC	mrna	1293	sufC	SL1344_RS06810	exact_lower
2846	sufB	mrna	1292	sufB	SL1344_RS06805	exact_lower
2847	sufA	mrna	1291	sufA	SL1344_RS06800	exact_lower
2848	ydiH	mrna	-1			none
2849	menI	mrna	1288	menI	SL1344_RS06785	exact_lower
2850	ydiJ	mrna	-1			none
2851	ydiP	mrna	-1			none
2852	ppsA	mrna	1273	ppsA	SL1344_RS06705	exact_lower
