idx	name	locus_tag	type	start	end	strand
463	SL1344_RS02440	SL1344_RS02440	mrna	537418	538353	-
464	rsmS	SL1344_RS02445	mrna	538423	538590	-
465	priC	SL1344_RS02450	mrna	538604	539131	-
466	SL1344_RS02455	SL1344_RS02455	mrna	539200	539577	+
467	apt	SL1344_RS02460	mrna	539730	540281	+
468	dnaX	SL1344_RS02465	mrna	540395	542323	+
469	SL1344_RS02470	SL1344_RS02470	mrna	542369	542698	+
470	recR	SL1344_RS02475	mrna	542698	543303	+
471	htpG	SL1344_RS02480	mrna	543414	545288	+
472	adk	SL1344_RS02485	mrna	545529	546173	+
473	hemH	SL1344_RS02490	mrna	546402	547364	+
474	aes	SL1344_RS02495	mrna	547361	548332	-
475	gsk	SL1344_RS02500	mrna	548485	549789	+
476	ybaL	SL1344_RS02505	mrna	549838	551514	-
477	SL1344_RS02510	SL1344_RS02510	mrna	551729	552949	-
478	ushA	SL1344_RS02515	mrna	553122	554774	+
479	ybaK	SL1344_RS02520	mrna	554891	555370	-
480	SL1344_RS02525	SL1344_RS02525	mrna	555572	556366	-
481	SL1344_RS02530	SL1344_RS02530	mrna	556452	557279	-
482	copA	SL1344_RS02535	mrna	557433	559934	-
483	cueR	SL1344_RS02540	mrna	560044	560460	+
484	SL1344_RS02545	SL1344_RS02545	mrna	560461	560913	-
485	SL1344_RS02550	SL1344_RS02550	mrna	560910	561827	-
486	fetA	SL1344_RS02555	mrna	561974	562651	+
487	fetB	SL1344_RS02560	mrna	562638	563417	+
488	cnoX	SL1344_RS02565	mrna	563503	564357	-
489	SL1344_RS02570	SL1344_RS02570	mrna	564417	565187	-
490	tesA	SL1344_RS02575	mrna	565342	565956	-
491	ybbA	SL1344_RS02580	mrna	565927	566613	+
492	ybbP	SL1344_RS02585	mrna	566610	569024	+
493	SL1344_RS02590	SL1344_RS02590	mrna	569210	570343	+
494	SL1344_RS02595	SL1344_RS02595	mrna	570600	571430	+
495	sfbB	SL1344_RS02600	mrna	571467	572483	+
496	SL1344_RS02605	SL1344_RS02605	mrna	572476	573135	+
497	mnmH	SL1344_RS02610	mrna	573174	574268	-
498	allS	SL1344_RS02615	mrna	574338	575264	-
499	allA	SL1344_RS02620	mrna	575491	575973	+
500	allR	SL1344_RS02625	mrna	576052	576870	+
501	gcl	SL1344_RS02630	mrna	576955	578736	+
502	gip	SL1344_RS02635	mrna	578749	579525	+
503	glxR	SL1344_RS02640	mrna	579626	580504	+
504	SL1344_RS02645	SL1344_RS02645	mrna	580570	581817	+
505	SL1344_RS02650	SL1344_RS02650	mrna	581913	583367	+
506	allB	SL1344_RS02655	mrna	583446	584807	+
507	SL1344_RS02660	SL1344_RS02660	mrna	584866	586164	+
508	glxK	SL1344_RS02665	mrna	586187	587335	+
509	allE	SL1344_RS02670	mrna	587415	588200	-
510	allC	SL1344_RS02675	mrna	588211	589446	-
511	allD	SL1344_RS02680	mrna	589468	590517	-
512	SL1344_RS02685	SL1344_RS02685	mrna	590848	592512	+
513	SL1344_RS02690	SL1344_RS02690	mrna	592522	593781	+
514	SL1344_RS02695	SL1344_RS02695	mrna	593793	594602	+
515	SL1344_RS02700	SL1344_RS02700	mrna	594606	595499	+
516	purK	SL1344_RS02705	mrna	595540	596607	-
517	purE	SL1344_RS02710	mrna	596604	597113	-
518	lpxH	SL1344_RS02715	mrna	597231	597953	-
519	ppiB	SL1344_RS02720	mrna	597956	598450	-
520	cysS	SL1344_RS02725	mrna	598623	600008	+
521	SL1344_RS02730	SL1344_RS02730	mrna	600052	600876	-
522	SL1344_RS02735	SL1344_RS02735	mrna	600873	601310	-
523	SL1344_RS02740	SL1344_RS02740	mrna	601303	601848	-
524	ybcJ	SL1344_RS02745	mrna	601976	602188	-
525	folD	SL1344_RS02750	mrna	602190	603056	-
526	fimA	SL1344_RS02755	mrna	603603	604160	+
527	fimI	SL1344_RS02760	mrna	604236	604769	+
528	fimC	SL1344_RS02765	mrna	604813	605505	+
529	SL1344_RS02770	SL1344_RS02770	mrna	605536	608148	+
530	fimH	SL1344_RS02775	mrna	608163	609170	+
531	sfmF	SL1344_RS02780	mrna	609180	609698	+
532	fimZ	SL1344_RS02785	mrna	609744	610376	-
533	fimY	SL1344_RS02790	mrna	610980	611702	-
534	SL1344_RS02795	SL1344_RS02795	mrna	611721	612032	-
535	fimW	SL1344_RS02800	mrna	612194	612790	-
536	SL1344_RS27620	SL1344_RS27620	mrna	613687	613905	-
537	gtrC1	SL1344_RS02815	mrna	614292	615944	-
538	SL1344_RS02820	SL1344_RS02820	mrna	615925	616851	-
539	SL1344_RS02825	SL1344_RS02825	mrna	616848	617210	-
540	SL1344_RS27490	SL1344_RS27490	mrna	617708	617878	-
541	rclR	SL1344_RS02845	mrna	618746	619600	-
542	rclA	SL1344_RS02850	mrna	619816	621141	+
543	rclB	SL1344_RS02855	mrna	621298	621534	+
544	rclC	SL1344_RS02860	mrna	621547	622107	+
545	SL1344_RS02865	SL1344_RS02865	mrna	622186	623361	-
546	pheP	SL1344_RS02870	mrna	623687	625081	+
547	SL1344_RS02875	SL1344_RS02875	mrna	625123	626370	-
548	SL1344_RS02880	SL1344_RS02880	mrna	626681	628651	+
549	SL1344_RS02885	SL1344_RS02885	mrna	628818	631547	+
550	SL1344_RS02890	SL1344_RS02890	mrna	631675	632661	-
551	SL1344_RS02895	SL1344_RS02895	mrna	632728	633771	-
552	SL1344_RS02900	SL1344_RS02900	mrna	633804	634658	-
553	SL1344_RS02905	SL1344_RS02905	mrna	634661	635404	-
554	SL1344_RS02910	SL1344_RS02910	mrna	635419	635889	-
555	SL1344_RS02915	SL1344_RS02915	mrna	635867	636316	-
556	nfsB	SL1344_RS02920	mrna	636516	637169	-
557	SL1344_RS02925	SL1344_RS02925	mrna	637266	637634	-
558	SL1344_RS02930	SL1344_RS02930	mrna	637634	638215	-
559	SL1344_RS02935	SL1344_RS02935	mrna	638504	638845	+
560	SL1344_RS02940	SL1344_RS02940	mrna	638851	639099	-
561	SL1344_RS02945	SL1344_RS02945	mrna	639166	640284	-
562	entD	SL1344_RS02950	mrna	640296	641000	-
563	SL1344_RS02955	SL1344_RS02955	mrna	641046	643301	-
564	fes	SL1344_RS02960	mrna	643490	644704	+
565	SL1344_RS02965	SL1344_RS02965	mrna	644735	644953	+
566	entF	SL1344_RS02970	mrna	644950	648834	+
567	wzz(fepE)	SL1344_RS02975	mrna	649084	650220	+
568	fepC	SL1344_RS02980	mrna	650273	651067	-
569	fepG	SL1344_RS02985	mrna	651064	652053	-
570	fepD	SL1344_RS02990	mrna	652053	653060	-
571	entS	SL1344_RS02995	mrna	653171	654415	+
572	fepB	SL1344_RS03000	mrna	654478	655434	-
573	entC	SL1344_RS03005	mrna	655743	656918	+
574	entE	SL1344_RS03010	mrna	656928	658538	+
575	SL1344_RS03015	SL1344_RS03015	mrna	658552	659409	+
576	entA	SL1344_RS03020	mrna	659409	660164	+
577	entH	SL1344_RS03025	mrna	660167	660580	+
578	cstA	SL1344_RS03030	mrna	660762	662867	+
579	SL1344_RS03035	SL1344_RS03035	mrna	662931	663128	+
580	SL1344_RS03040	SL1344_RS03040	mrna	663164	664252	-
581	SL1344_RS03045	SL1344_RS03045	mrna	664379	665539	+
582	SL1344_RS03050	SL1344_RS03050	mrna	665540	666157	-
583	SL1344_RS03055	SL1344_RS03055	mrna	666130	667365	-
584	citR	SL1344_RS03060	mrna	667531	668433	-
585	dsbG	SL1344_RS03065	mrna	668750	669496	-
586	ahpC	SL1344_RS03070	mrna	669937	670500	+
587	ahpF	SL1344_RS03075	mrna	670742	672307	+
588	SL1344_RS03080	SL1344_RS03080	mrna	672639	673199	+
589	SL1344_RS03085	SL1344_RS03085	mrna	673192	675471	+
590	SL1344_RS03090	SL1344_RS03090	mrna	675468	676025	+
591	SL1344_RS03095	SL1344_RS03095	mrna	676025	676792	+
592	uspG	SL1344_RS03100	mrna	676860	677288	-
593	SL1344_RS03105	SL1344_RS03105	mrna	677511	678749	+
594	rnk	SL1344_RS03110	mrna	678832	679242	-
595	rna	SL1344_RS03115	mrna	679477	680283	-
596	citT	SL1344_RS03120	mrna	680393	681856	-
597	citG	SL1344_RS03125	mrna	681894	682790	-
598	citX	SL1344_RS03130	mrna	682762	683313	-
599	citF	SL1344_RS03135	mrna	683317	684846	-
600	citE	SL1344_RS03140	mrna	684856	685764	-
601	citD	SL1344_RS03145	mrna	685761	686057	-
602	citC	SL1344_RS03150	mrna	686054	687130	-
603	dpiB	SL1344_RS03155	mrna	687515	689176	+
604	dpiA	SL1344_RS03160	mrna	689145	689825	+
605	dcuC	SL1344_RS03165	mrna	689879	691264	-
606	pagP	SL1344_RS03170	mrna	691643	692215	+
607	cspE	SL1344_RS03175	mrna	692403	692612	+
608	crcB	SL1344_RS03180	mrna	692670	693053	-
609	SL1344_RS03185	SL1344_RS03185	mrna	693144	693932	+
610	tatE	SL1344_RS03190	mrna	694061	694264	+
611	lipA	SL1344_RS03195	mrna	694350	695315	-
612	SL1344_RS03200	SL1344_RS03200	mrna	695521	696474	-
613	lipB	SL1344_RS03205	mrna	696776	697417	-
614	ybeD	SL1344_RS03210	mrna	697517	697780	-
615	dacA	SL1344_RS03215	mrna	697889	699100	-
616	rlpA	SL1344_RS03220	mrna	699240	700307	-
617	mrdB	SL1344_RS03225	mrna	700318	701430	-
618	mrdA	SL1344_RS03230	mrna	701433	703334	-
619	rlmH	SL1344_RS03235	mrna	703365	703832	-
620	rsfS	SL1344_RS03240	mrna	703836	704153	-
621	SL1344_RS03250	SL1344_RS03250	mrna	704482	705090	-
622	cobD	SL1344_RS03255	mrna	705187	706281	+
623	nadD	SL1344_RS03260	mrna	706256	706897	-
624	holA	SL1344_RS03265	mrna	706899	707930	-
625	lptE	SL1344_RS03270	mrna	707930	708520	-
626	leuS	SL1344_RS03275	mrna	708535	711117	-
627	SL1344_RS03280	SL1344_RS03280	mrna	711354	711695	+
628	SL1344_RS03285	SL1344_RS03285	mrna	711712	712884	+
629	SL1344_RS03290	SL1344_RS03290	mrna	712934	713887	+
630	SL1344_RS03295	SL1344_RS03295	mrna	713955	715883	+
631	SL1344_RS03300	SL1344_RS03300	mrna	715976	716449	+
632	SL1344_RS03305	SL1344_RS03305	mrna	716488	717483	-
633	SL1344_RS03310	SL1344_RS03310	mrna	717608	718315	+
634	SL1344_RS03315	SL1344_RS03315	mrna	718312	719745	+
635	SL1344_RS03325	SL1344_RS03325	mrna	720450	721922	+
636	hscC	SL1344_RS03330	mrna	721944	723623	-
637	SL1344_RS03335	SL1344_RS03335	mrna	723699	724937	-
638	rihA	SL1344_RS03340	mrna	724969	725904	-
639	gltL	SL1344_RS03345	mrna	726021	726746	-
640	gltK	SL1344_RS03350	mrna	726746	727420	-
641	gltJ	SL1344_RS03355	mrna	727420	728160	-
642	SL1344_RS03360	SL1344_RS03360	mrna	728320	729228	-
643	lnt	SL1344_RS03365	mrna	729583	731121	-
644	corC	SL1344_RS03370	mrna	731141	732019	-
645	ybeY	SL1344_RS03375	mrna	732177	732650	-
646	SL1344_RS03380	SL1344_RS03380	mrna	732647	733693	-
647	miaB	SL1344_RS03385	mrna	733898	735322	-
648	ubiF	SL1344_RS03390	mrna	735466	736641	+
649	SL1344_RS03395	SL1344_RS03395	mrna	736708	737283	-
650	asnB	SL1344_RS03435	mrna	738350	740014	-
651	nagD	SL1344_RS03440	mrna	740304	741056	-
652	nagC	SL1344_RS03445	mrna	741103	742323	-
653	nagA	SL1344_RS03450	mrna	742328	743482	-
654	nagB	SL1344_RS03455	mrna	743542	744342	-
655	nagE	SL1344_RS03460	mrna	744669	746621	+
656	glnS	SL1344_RS03465	mrna	746832	748499	+
657	chiP	SL1344_RS03470	mrna	748945	750351	+
658	chiQ	SL1344_RS03475	mrna	750401	750733	+
659	tcuC	SL1344_RS03480	mrna	750782	752086	-
660	tcuB	SL1344_RS03485	mrna	752137	753276	-
661	tcuA	SL1344_RS03490	mrna	753263	754666	-
662	tcuR	SL1344_RS03495	mrna	754764	755690	-
663	fur	SL1344_RS03500	mrna	755805	756257	-
664	fldA	SL1344_RS03505	mrna	756539	757069	-
665	ybfE	SL1344_RS03510	mrna	757232	757513	-
666	ybfF	SL1344_RS03515	mrna	757647	758417	-
667	seqA	SL1344_RS03520	mrna	758602	759144	+
668	pgm	SL1344_RS03525	mrna	759169	760809	+
669	SL1344_RS03530	SL1344_RS03530	mrna	760924	761409	-
670	potE	SL1344_RS03535	mrna	761474	762793	-
671	speF	SL1344_RS03540	mrna	762790	764988	-
672	speFL	SL1344_RS27365	mrna	765368	765472	-
673	kdpE	SL1344_RS03550	mrna	765750	766427	-
674	kdpD	SL1344_RS03555	mrna	766424	769108	-
675	kdpC	SL1344_RS03560	mrna	769105	769689	-
676	kdpB	SL1344_RS03565	mrna	769698	771746	-
677	kdpA	SL1344_RS03570	mrna	771767	773446	-
678	kdpF	SL1344_RS03575	mrna	773446	773535	-
679	SL1344_RS03580	SL1344_RS03580	mrna	773872	774078	+
680	phrB	SL1344_RS03585	mrna	774189	775610	+
681	SL1344_RS03590	SL1344_RS03590	mrna	775649	777130	-
682	ybgI	SL1344_RS03595	mrna	777459	778202	+
683	pxpB	SL1344_RS03600	mrna	778218	778874	+
684	pxpC	SL1344_RS03605	mrna	778868	779800	+
685	pxpA	SL1344_RS03610	mrna	779790	780524	+
686	SL1344_RS03615	SL1344_RS03615	mrna	780848	780979	+
687	SL1344_RS03620	SL1344_RS03620	mrna	781039	781605	+
688	SL1344_RS03625	SL1344_RS03625	mrna	782065	782400	+
689	SL1344_RS03630	SL1344_RS03630	mrna	782402	783142	+
690	SL1344_RS03640	SL1344_RS03640	mrna	784576	785472	+
691	SL1344_RS03645	SL1344_RS03645	mrna	785485	786618	+
692	SL1344_RS03650	SL1344_RS03650	mrna	786747	787517	+
693	SL1344_RS03655	SL1344_RS03655	mrna	787521	788231	+
694	SL1344_RS03660	SL1344_RS03660	mrna	788325	790103	+
695	SL1344_RS03665	SL1344_RS03665	mrna	790296	791129	+
696	SL1344_RS03670	SL1344_RS03670	mrna	791187	793082	+
697	SL1344_RS03675	SL1344_RS03675	mrna	793150	793287	+
698	nei	SL1344_RS03680	mrna	793336	794127	+
699	SL1344_RS03685	SL1344_RS03685	mrna	794182	795228	-
700	SL1344_RS03690	SL1344_RS03690	mrna	795365	796648	-
701	SL1344_RS27970	SL1344_RS27970	mrna	796874	797005	-
702	sdhC	SL1344_RS03700	mrna	797388	797792	+
703	sdhD	SL1344_RS03705	mrna	797786	798133	+
704	sdhA	SL1344_RS03710	mrna	798133	799899	+
705	sdhB	SL1344_RS03715	mrna	799916	800632	+
706	sucA	SL1344_RS03720	mrna	801156	803957	+
707	odhB	SL1344_RS03725	mrna	803972	805180	+
708	sucC	SL1344_RS03730	mrna	805322	806488	+
709	sucD	SL1344_RS03735	mrna	806488	807357	+
710	cydA	SL1344_RS03745	mrna	808940	810508	+
711	cydB	SL1344_RS03750	mrna	810524	811663	+
712	cydX	SL1344_RS03755	mrna	811678	811791	+
713	ybgE	SL1344_RS03765	mrna	811928	812209	+
714	ybgC	SL1344_RS03770	mrna	812438	812842	+
715	tolQ	SL1344_RS03775	mrna	812839	813531	+
716	tolR	SL1344_RS03780	mrna	813535	813963	+
717	tolA	SL1344_RS03785	mrna	814028	815251	+
718	tolB	SL1344_RS03790	mrna	815375	816667	+
719	pal	SL1344_RS03795	mrna	816702	817226	+
720	cpoB	SL1344_RS03800	mrna	817236	818024	+
721	nadA	SL1344_RS03830	mrna	819489	820532	+
722	pnuC	SL1344_RS03835	mrna	820557	821276	+
723	zitB	SL1344_RS03840	mrna	821273	822211	-
724	SL1344_RS03845	SL1344_RS03845	mrna	822322	822708	-
725	aroG	SL1344_RS03850	mrna	823028	824080	+
726	SL1344_RS03855	SL1344_RS03855	mrna	824174	824719	-
727	SL1344_RS03860	SL1344_RS03860	mrna	824734	825579	-
728	SL1344_RS03865	SL1344_RS03865	mrna	825709	826599	+
729	SL1344_RS03870	SL1344_RS03870	mrna	826600	827583	-
730	SL1344_RS03875	SL1344_RS03875	mrna	827806	829074	+
731	SL1344_RS03880	SL1344_RS03880	mrna	829124	829369	+
732	oadA	SL1344_RS03885	mrna	829385	831160	+
733	SL1344_RS03890	SL1344_RS03890	mrna	831173	832474	+
734	SL1344_RS03895	SL1344_RS03895	mrna	832593	833291	+
735	SL1344_RS03900	SL1344_RS03900	mrna	833671	834750	+
736	SL1344_RS03905	SL1344_RS03905	mrna	834750	835526	+
737	gpmA	SL1344_RS03910	mrna	835617	836369	-
738	galM	SL1344_RS03915	mrna	836593	837633	-
739	galK	SL1344_RS03920	mrna	837627	838775	-
740	galT	SL1344_RS03925	mrna	838778	839824	-
741	galE	SL1344_RS03930	mrna	839835	840851	-
742	SL1344_RS03935	SL1344_RS03935	mrna	841074	841982	-
743	modF	SL1344_RS03940	mrna	842153	843628	-
744	modE	SL1344_RS03945	mrna	843696	844484	-
745	SL1344_RS03950	SL1344_RS03950	mrna	844613	844762	+
746	modA	SL1344_RS03955	mrna	844929	845702	+
747	modB	SL1344_RS03960	mrna	845702	846391	+
748	modC	SL1344_RS03965	mrna	846394	847452	+
749	SL1344_RS03970	SL1344_RS03970	mrna	847453	848271	-
750	pgl	SL1344_RS03975	mrna	848435	849430	+
751	SL1344_RS03980	SL1344_RS03980	mrna	849574	850857	-
752	hutI	SL1344_RS03985	mrna	851095	852318	+
753	hutG	SL1344_RS03990	mrna	852315	853256	+
754	SL1344_RS03995	SL1344_RS03995	mrna	853301	854026	+
755	hutU	SL1344_RS04000	mrna	854223	855908	+
756	hutH	SL1344_RS04005	mrna	855910	857430	+
757	SL1344_RS04010	SL1344_RS04010	mrna	857515	857991	-
758	bioA	SL1344_RS04015	mrna	858049	859338	-
759	bioB	SL1344_RS04020	mrna	859425	860465	+
760	bioF	SL1344_RS04025	mrna	860462	861619	+
761	bioC	SL1344_RS04030	mrna	861603	862358	+
762	bioD	SL1344_RS04035	mrna	862351	863037	+
763	uvrB	SL1344_RS04040	mrna	863688	865709	+
764	SL1344_RS04045	SL1344_RS04045	mrna	866018	866191	+
765	slrP	SL1344_RS04050	mrna	866199	868496	+
766	yvcK	SL1344_RS04055	mrna	868588	869496	-
767	moaA	SL1344_RS04060	mrna	869893	870882	+
768	moaB	SL1344_RS04065	mrna	870904	871416	+
769	moaC	SL1344_RS04070	mrna	871419	871904	+
770	moaD	SL1344_RS04075	mrna	871897	872142	+
771	moaE	SL1344_RS04080	mrna	872144	872596	+
772	SL1344_RS04085	SL1344_RS04085	mrna	872644	873348	+
773	SL1344_RS04090	SL1344_RS04090	mrna	873495	874202	+
774	SL1344_RS04095	SL1344_RS04095	mrna	874226	874834	+
775	SL1344_RS04100	SL1344_RS04100	mrna	874842	875402	+
776	SL1344_RS04105	SL1344_RS04105	mrna	875405	876367	-
777	clsB	SL1344_RS04110	mrna	876367	877608	-
778	SL1344_RS04115	SL1344_RS04115	mrna	877605	878363	-
779	SL1344_RS04120	SL1344_RS04120	mrna	878496	878906	+
780	SL1344_RS04125	SL1344_RS04125	mrna	878868	879974	-
781	SL1344_RS04130	SL1344_RS04130	mrna	880090	881220	-
782	SL1344_RS04135	SL1344_RS04135	mrna	881213	882949	-
783	hlyD	SL1344_RS04140	mrna	882942	883937	-
784	cecR	SL1344_RS04145	mrna	883937	884611	-
785	rhlE	SL1344_RS04150	mrna	884841	886205	+
786	dinG	SL1344_RS04155	mrna	886413	888557	+
787	ybiB	SL1344_RS04160	mrna	888587	889561	+
788	ybiJ	SL1344_RS04165	mrna	889717	889977	-
789	SL1344_RS04175	SL1344_RS04175	mrna	890262	890528	-
790	rlmF	SL1344_RS04180	mrna	890733	891665	+
791	ybiO	SL1344_RS04185	mrna	891662	893884	-
792	glnQ	SL1344_RS04190	mrna	894003	894725	-
793	glnP	SL1344_RS04195	mrna	894722	895381	-
794	glnH	SL1344_RS04200	mrna	895525	896271	-
795	dps	SL1344_RS04205	mrna	896748	897251	-
796	rhtA	SL1344_RS04210	mrna	897554	898441	-
797	ompX	SL1344_RS04215	mrna	898795	899310	+
798	SL1344_RS04220	SL1344_RS04220	mrna	899373	900953	-
799	mntS	SL1344_RS25090	mrna	901218	901346	-
800	mntR	SL1344_RS04225	mrna	901532	902005	+
801	SL1344_RS04230	SL1344_RS04230	mrna	902002	903114	+
802	ldtB	SL1344_RS04235	mrna	903158	904078	-
803	SL1344_RS04240	SL1344_RS04240	mrna	904297	905889	+
804	SL1344_RS04245	SL1344_RS04245	mrna	906498	907241	+
805	SL1344_RS04255	SL1344_RS04255	mrna	908194	909459	-
806	SL1344_RS04260	SL1344_RS04260	mrna	909721	910530	+
807	SL1344_RS04265	SL1344_RS04265	mrna	910608	913040	-
808	SL1344_RS04270	SL1344_RS04270	mrna	913046	913945	-
809	moeB	SL1344_RS04275	mrna	914223	914972	-
810	moeA	SL1344_RS04280	mrna	914972	916207	-
811	iaaA	SL1344_RS04285	mrna	916410	917351	+
812	gsiA	SL1344_RS04290	mrna	917362	919233	+
813	gsiB	SL1344_RS04295	mrna	919266	920804	+
814	gsiC	SL1344_RS04300	mrna	920865	921785	+
815	gsiD	SL1344_RS04305	mrna	921788	922699	+
816	rimO	SL1344_RS04310	mrna	922790	924115	-
817	bssR	SL1344_RS04315	mrna	924346	924729	+
818	SL1344_RS04320	SL1344_RS04320	mrna	925442	925957	+
819	SL1344_RS04325	SL1344_RS04325	mrna	925980	926729	+
820	SL1344_RS04330	SL1344_RS04330	mrna	926740	927687	+
821	SL1344_RS04335	SL1344_RS04335	mrna	927720	927917	+
822	SL1344_RS04340	SL1344_RS04340	mrna	927981	929144	+
823	SL1344_RS04345	SL1344_RS04345	mrna	929593	931278	+
824	SL1344_RS04350	SL1344_RS04350	mrna	931284	932174	-
825	SL1344_RS04355	SL1344_RS04355	mrna	932439	932864	-
826	SL1344_RS04365	SL1344_RS04365	mrna	933888	934514	-
827	dacC	SL1344_RS04370	mrna	934758	935960	+
828	deoR	SL1344_RS04375	mrna	936005	936763	-
829	ybjG	SL1344_RS04380	mrna	936835	937443	-
830	SL1344_RS04385	SL1344_RS04385	mrna	937756	938988	+
831	SL1344_RS04390	SL1344_RS04390	mrna	939042	939857	-
832	SL1344_RS04395	SL1344_RS04395	mrna	939854	941065	-
833	SL1344_RS04400	SL1344_RS04400	mrna	941233	941853	+
834	SL1344_RS04405	SL1344_RS04405	mrna	941970	943655	-
835	SL1344_RS04410	SL1344_RS04410	mrna	943926	944303	+
836	SL1344_RS04415	SL1344_RS04415	mrna	944335	944598	-
837	SL1344_RS04420	SL1344_RS04420	mrna	944768	945058	+
838	rimK	SL1344_RS04430	mrna	945821	946723	+
839	SL1344_RS04435	SL1344_RS04435	mrna	946820	947296	+
840	potF	SL1344_RS04440	mrna	947645	948757	+
841	potG	SL1344_RS04445	mrna	948845	949978	+
842	potH	SL1344_RS04450	mrna	949988	950941	+
843	potI	SL1344_RS04455	mrna	950938	951783	+
844	SL1344_RS04460	SL1344_RS04460	mrna	951857	952330	+
845	rlmC	SL1344_RS04465	mrna	952373	953503	+
846	SL1344_RS04470	SL1344_RS04470	mrna	953786	955129	+
847	SL1344_RS04475	SL1344_RS04475	mrna	955159	955479	+
848	SL1344_RS04480	SL1344_RS04480	mrna	955489	956976	+
849	artJ	SL1344_RS04485	mrna	957195	957926	-
850	artM	SL1344_RS04490	mrna	958163	958831	-
851	artQ	SL1344_RS04495	mrna	958831	959547	-
852	artI	SL1344_RS04500	mrna	959554	960285	-
853	artP	SL1344_RS04505	mrna	960303	961031	-
854	SL1344_RS04510	SL1344_RS04510	mrna	961261	961776	-
855	SL1344_RS04515	SL1344_RS04515	mrna	961904	962227	+
856	SL1344_RS04520	SL1344_RS04520	mrna	962224	963054	+
857	SL1344_RS04525	SL1344_RS04525	mrna	963051	964064	-
858	SL1344_RS04530	SL1344_RS04530	mrna	964160	965593	-
859	ltaE	SL1344_RS04535	mrna	965604	966605	-
860	poxB	SL1344_RS04540	mrna	966644	968362	-
861	hcr	SL1344_RS04545	mrna	968520	969488	-
862	hcp	SL1344_RS04550	mrna	969500	971152	-
863	SL1344_RS04555	SL1344_RS04555	mrna	971296	972195	-
864	SL1344_RS04560	SL1344_RS04560	mrna	972397	974055	+
865	SL1344_RS04565	SL1344_RS04565	mrna	974052	975002	-
866	macA	SL1344_RS04570	mrna	975148	976266	+
867	macB	SL1344_RS04575	mrna	976263	978209	+
868	cspD	SL1344_RS04580	mrna	978339	978560	-
869	SL1344_RS27630	SL1344_RS27630	mrna	978711	978788	+
870	clpS	SL1344_RS04585	mrna	978884	979204	+
871	clpA	SL1344_RS04590	mrna	979235	981511	+
872	tnpA	SL1344_RS04595	mrna	981703	982161	+
873	SL1344_RS26565	SL1344_RS26565	mrna	982624	983879	-
874	SL1344_RS04615	SL1344_RS04615	mrna	984216	984893	-
875	SL1344_RS04620	SL1344_RS04620	mrna	984913	985773	-
876	SL1344_RS04625	SL1344_RS04625	mrna	985882	986793	+
877	infA	SL1344_RS04630	mrna	986884	987102	-
878	aat	SL1344_RS04640	mrna	987414	988118	-
879	cydC	SL1344_RS04645	mrna	988163	989884	-
880	cydD	SL1344_RS04650	mrna	989885	991651	-
881	trxB	SL1344_RS04655	mrna	991765	992733	-
882	lrp	SL1344_RS04660	mrna	993279	993773	+
883	ftsK	SL1344_RS04665	mrna	993908	997993	+
884	lolA	SL1344_RS04670	mrna	998136	998747	+
885	rarA	SL1344_RS04675	mrna	998757	1000100	+
886	serS	SL1344_RS04680	mrna	1000359	1001651	+
887	dmsA	SL1344_RS04685	mrna	1001888	1004332	+
888	dmsB	SL1344_RS04690	mrna	1004343	1004960	+
889	SL1344_RS04695	SL1344_RS04695	mrna	1004962	1005825	+
890	SL1344_RS04705	SL1344_RS04705	mrna	1006175	1007323	+
891	SL1344_RS04710	SL1344_RS04710	mrna	1007541	1008962	+
892	pflA	SL1344_RS04715	mrna	1009255	1010052	-
893	SL1344_RS26570	SL1344_RS26570	mrna	1010171	1010497	-
894	sopD2	SL1344_RS04725	mrna	1010628	1011587	+
895	pflB	SL1344_RS04730	mrna	1011663	1013945	-
896	focA	SL1344_RS04735	mrna	1014005	1014862	-
897	ycaO	SL1344_RS04740	mrna	1015267	1017027	-
898	SL1344_RS04745	SL1344_RS04745	mrna	1017164	1017856	+
899	serC	SL1344_RS04750	mrna	1018042	1019130	+
900	aroA	SL1344_RS04755	mrna	1019201	1020484	+
901	SL1344_RS04760	SL1344_RS04760	mrna	1020627	1021388	+
902	cmk	SL1344_RS04765	mrna	1021561	1022244	+
903	rpsA	SL1344_RS04770	mrna	1022358	1024031	+
904	ihfB	SL1344_RS04775	mrna	1024187	1024471	+
905	SL1344_RS04780	SL1344_RS04780	mrna	1024701	1026965	+
906	msbA	SL1344_RS04785	mrna	1027002	1028750	+
907	lpxK	SL1344_RS04790	mrna	1028747	1029724	+
908	SL1344_RS04795	SL1344_RS04795	mrna	1029768	1031000	+
909	ycaR	SL1344_RS04800	mrna	1031052	1031234	+
910	kdsB	SL1344_RS04805	mrna	1031231	1031977	+
911	SL1344_RS04810	SL1344_RS04810	mrna	1032188	1033081	+
912	elyC	SL1344_RS04815	mrna	1033061	1033837	-
913	cmoM	SL1344_RS04820	mrna	1033973	1034776	+
914	mukF	SL1344_RS04825	mrna	1034769	1036091	+
915	mukE	SL1344_RS04830	mrna	1036072	1036776	+
916	mukB	SL1344_RS04835	mrna	1036776	1041242	+
917	ldtD	SL1344_RS04840	mrna	1041587	1043428	+
918	SL1344_RS04845	SL1344_RS04845	mrna	1043688	1044236	+
919	SL1344_RS04850	SL1344_RS04850	mrna	1044264	1044911	+
920	aspC	SL1344_RS04855	mrna	1044973	1046163	-
